"Title" "MeanRating" "movieId" "genres"
"957" "Bella (2006)" 4 59440 "Drama|Romance"
"958" "Belladonna of Sadness (1973)" 4 174141 "Animation|Drama|Fantasy"
"959" "Belle époque (1992)" 5 6442 "Comedy|Romance"
"960" "Bellflower (2011)" 4 89862 "Action|Drama|Romance"
"961" "Bells of St. Mary's, The (1945)" 4 7702 "Drama"
"962" "Belly (1998)" 1 2332 "Crime|Drama"
"963" "Beloved (1998)" 4 2314 "Drama"
"964" "Below (2002)" 4 5663 "Horror"
"965" "Ben-Hur (1959)" 4 1287 "Action|Adventure|Drama"
"966" "Ben-hur (2016)" 0 122888 "(no genres listed)"
"967" "Ben-Hur: A Tale of the Christ (1925)" 3 6986 "Adventure|Drama|Romance"
"968" "Ben X (2007)" 4 65037 "Drama"
"969" "Benchwarmers, The (2006)" 3 44840 "Comedy"
"970" "Bend It Like Beckham (2002)" 3 6218 "Comedy|Drama|Romance"
"971" "Beneath the Planet of the Apes (1970)" 3 2530 "Action|Sci-Fi"
"972" "Benji (1974)" 4 3672 "Adventure|Children"
"973" "Benji the Hunted (1987)" 4 3673 "Adventure|Children"
"974" "Benny & Joon (1993)" 3 1441 "Comedy|Romance"
"975" "Bent (1997)" 4 1696 "Drama|War"
"976" "Beowulf & Grendel (2005)" 2 38294 "Action|Adventure|Drama|Fantasy"
"977" "Beowulf (1999)" 3 27003 "Action|Horror|Sci-Fi"
"978" "Beowulf (2007)" 3 55995 "Action|Adventure|Animation|Fantasy|IMAX"
"979" "Berlin Calling (2008)" 4 66511 "Comedy|Drama"
"980" "Bernie (1996)" 2 87413 "Comedy|Drama"
"981" "Bernie (2011)" 4 94896 "Comedy|Crime|Drama"
"982" "Besieged (a.k.a. L' Assedio) (1998)" 4 2630 "Drama"
"983" "Best Defense (1984)" 2 7292 "Comedy|War"
"984" "Best Exotic Marigold Hotel, The (2011)" 4 94070 "Comedy|Drama"
"985" "Best in Show (2000)" 4 3911 "Comedy"
"986" "Best Little Whorehouse in Texas, The (1982)" 3 5927 "Comedy|Drama|Musical|Romance"
"987" "Best Man, The (1999)" 3 2975 "Comedy|Drama"
"988" "Best Man, The (Testimone dello sposo, Il) (1998)" 4 2156 "Comedy|Drama|Romance"
"989" "Best Men (1997)" 4 1473 "Action|Comedy|Crime|Drama"
"990" "Best of the Best (1989)" 2 4568 "Action"
"991" "Best of the Best 3: No Turning Back (1995)" 2 1170 "Action"
"992" "Best of Youth, The (La meglio gioventu) (2003)" 5 7767 "Drama"
"993" "Best Offer, The (Migliore offerta, La) (2013)" 4 103235 "Thriller"
"994" "Best Seller (1987)" 4 4083 "Thriller"
"995" "Best Worst Movie (2009)" 4 78746 "Documentary"
"996" "Best Years of Our Lives, The (1946)" 4 1939 "Drama|War"
"997" "Betrayed (1988)" 2 3370 "Drama|Thriller"
"998" "Betsy's Wedding (1990)" 2 5581 "Comedy"
"999" "Better Living Through Chemistry (2014)" 2 108715 "Comedy|Drama"
"1000" "Better Living Through Circuitry (1999)" 2 3625 "Documentary"
"1001" "Better Luck Tomorrow (2002)" 4 6288 "Crime|Drama"
"1002" "Better Off Dead... (1985)" 4 1257 "Comedy|Romance"
"1003" "Better Than Chocolate (1999)" 3 2774 "Comedy|Romance"
"1004" "Better Than Sex (2000)" 4 4877 "Comedy|Romance"
"1005" "Better Tomorrow II, A (Ying hung boon sik II) (1987)" 4 26612 "Crime|Drama|Thriller"
"1006" "Better Tomorrow, A (Ying hung boon sik) (1986)" 4 26585 "Crime|Drama|Thriller"
"1007" "Betting on Zero (2016)" 4 170907 "Documentary"
"1008" "Between the Folds (2008)" 3 87960 "Documentary"
"1009" "Between Your Legs (Entre las piernas) (1999)" 4 33201 "Drama|Mystery|Romance|Thriller"
"1010" "Beverly Hillbillies, The (1993)" 3 419 "Comedy"
"1011" "Beverly Hills Chihuahua (2008)" 2 63540 "Adventure|Children|Comedy"
"1012" "Beverly Hills Cop (1984)" 3 4085 "Action|Comedy|Crime|Drama"
"1013" "Beverly Hills Cop II (1987)" 3 4084 "Action|Comedy|Crime|Thriller"
"1014" "Beverly Hills Cop III (1994)" 3 420 "Action|Comedy|Crime|Thriller"
"1015" "Beverly Hills Ninja (1997)" 2 1431 "Action|Comedy"
"1016" "Bewitched (2005)" 2 33836 "Comedy|Fantasy|Romance"
"1017" "Beyond Bedlam (1993)" 4 285 "Drama|Horror"
"1018" "Beyond Borders (2003)" 4 6886 "Drama|Romance|War"
"1019" "Beyond Rangoon (1995)" 2 155 "Adventure|Drama|War"
"1020" "Beyond Re-Animator (2003)" 3 7202 "Horror"
"1021" "Beyond Silence (Jenseits der Stille) (1996)" 4 1893 "Drama"
"1022" "Beyond the Clouds (Al di la delle nuvole) (1996)" 3 7109 "Drama|Romance"
"1023" "Beyond the Mat (1999)" 4 3327 "Documentary"
"1024" "Beyond the Poseidon Adventure (1979)" 2 2537 "Adventure"
"1025" "Beyond the Sea (2004)" 2 30818 "Drama|Musical"
"1026" "Beyond the Valley of the Dolls (1970)" 4 8196 "Comedy|Horror"
"1027" "Bhaji on the Beach (1993)" 4 568 "Comedy|Drama"
"1028" "Bicentennial Man (1999)" 3 3156 "Drama|Romance|Sci-Fi"
"1029" "Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948)" 4 3089 "Drama"
"1030" "Big (1988)" 4 2797 "Comedy|Drama|Fantasy|Romance"
"1031" "Big Bang, The (2011)" 2 94011 "Action|Thriller"
"1032" "Big Bird Cage, The (1972)" 4 5155 "Action"
"1033" "Big Blue, The (Grand bleu, Le) (1988)" 3 1216 "Adventure|Drama|Romance"
"1034" "Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)" 4 4440 "Action|Thriller"
"1035" "Big Bounce, The (2004)" 2 7257 "Comedy|Crime|Thriller"
"1036" "Big Bully (1996)" 2 75 "Comedy|Drama"
"1037" "Big Business (1988)" 2 4476 "Comedy"
"1038" "Big Chill, The (1983)" 4 2352 "Comedy|Drama"
"1039" "Big Country, The (1958)" 3 3368 "Romance|Western"
"1040" "Big Daddy (1999)" 3 2694 "Comedy"
"1041" "Big Deal on Madonna Street (I Soliti Ignoti) (1958)" 4 4395 "Comedy|Crime"
"1042" "Big Doll House, The (1971)" 2 5156 "Action"
"1043" "Big Easy, The (1987)" 4 4086 "Action|Crime|Mystery|Romance|Thriller"
"1044" "Big Eden (2000)" 4 4342 "Drama|Romance"
"1045" "Big Empty, The (2003)" 4 6949 "Comedy|Mystery|Sci-Fi"
"1046" "Big Eyes (2014)" 4 118985 "Drama"
"1047" "Big Fat Liar (2002)" 3 5092 "Children|Comedy"
"1048" "Big Fish (2003)" 4 7147 "Drama|Fantasy|Romance"
"1049" "Big Green, The (1995)" 2 54 "Children|Comedy"
"1050" "Big Hero 6 (2014)" 4 115617 "Action|Animation|Comedy"
"1051" "Big Hit, The (1998)" 3 1866 "Action|Comedy|Crime"
"1052" "Big Kahuna, The (2000)" 3 3566 "Comedy|Drama"
"1053" "Big Lebowski, The (1998)" 4 1732 "Comedy|Crime"
"1054" "Big Momma's House (2000)" 2 3646 "Comedy"
"1055" "Big Momma's House 2 (2006)" 2 43558 "Action|Comedy|Crime"
"1056" "Big Mommas: Like Father, Like Son (2011)" 1 85399 "Comedy"
"1057" "Big Night (1996)" 4 994 "Comedy|Drama"
"1058" "Big One, The (1997)" 3 1827 "Comedy|Documentary"
"1059" "Big Red One, The (1980)" 4 4826 "Action|Adventure|Drama|War"
"1060" "Big Short, The (2015)" 4 148626 "Drama"
"1061" "Big Sleep, The (1946)" 4 1284 "Crime|Film-Noir|Mystery"
"1062" "Big Stan (2007)" 3 67534 "Comedy"
"1063" "Big Tease, The (1999)" 3 3240 "Comedy"
"1064" "Big Top Pee-Wee (1988)" 2 4477 "Adventure|Children|Comedy"
"1065" "Big Top Scooby-Doo! (2012)" 5 136355 "Animation|Children|Comedy"
"1066" "Big Trouble (2002)" 2 4774 "Comedy|Crime"
"1067" "Big Trouble in Little China (1986)" 4 3740 "Action|Adventure|Comedy|Fantasy"
"1068" "Big Wednesday (1978)" 3 8391 "Comedy|Drama"
"1069" "Big Year, The (2011)" 4 93287 "Comedy"
"1070" "Bigger, Stronger, Faster* (2008)" 4 59731 "Documentary"
"1071" "Biggles (1986)" 3 8743 "Adventure|Fantasy|Sci-Fi"
"1072" "Biker Boyz (2003)" 2 6057 "Action|Crime|Drama"
"1073" "Bikini Beach (1964)" 1 3922 "Comedy"
"1074" "Bill & Ted's Bogus Journey (1991)" 3 4980 "Adventure|Comedy|Fantasy|Sci-Fi"
"1075" "Bill & Ted's Excellent Adventure (1989)" 4 4571 "Adventure|Comedy|Sci-Fi"
"1076" "Bill Burr: I'm Sorry You Feel That Way (2014)" 4 118930 "Comedy"
"1077" "Bill Burr: Let It Go (2010)" 4 121372 "Comedy"
"1078" "Bill Burr: Walk Your Way Out (2017)" 4 168632 "Comedy"
"1079" "Bill Burr: Why Do I Do This? (2008)" 4 121374 "Comedy"
"1080" "Bill Burr: You People Are All the Same (2012)" 4 119153 "Comedy"
"1081" "Bill Cosby, Himself (1983)" 4 8827 "Comedy|Documentary"
"1082" "Bill Cunningham New York (2011)" 4 89090 "Documentary"
"1083" "Bill Hicks: Revelations (1993)" 5 102217 "Comedy"
"1084" "Billabong Odyssey (2003)" 4 6938 "Documentary"
"1085" "Billy Bathgate (1991)" 2 5689 "Crime|Drama"
"1086" "Billy Elliot (2000)" 4 3967 "Drama"
"1087" "Billy Jack (1971)" 3 3957 "Action|Drama"
"1088" "Billy Jack Goes to Washington (1977)" 2 3958 "Drama"
"1089" "Billy Liar (1963)" 4 4687 "Comedy"
"1090" "Billy Madison (1995)" 3 216 "Comedy"
"1091" "Biloxi Blues (1988)" 4 4478 "Comedy|Drama"
"1092" "Bio-Dome (1996)" 3 65 "Comedy"
"1093" "Bird on a Wire (1990)" 2 3705 "Action|Comedy|Romance"
"1094" "Bird People in China, The (Chugoku no chôjin) (1998)" 4 43289 "Adventure|Comedy|Drama|Fantasy"
"1095" "Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)" 4 41014 "Crime|Horror|Mystery|Thriller"
"1096" "Birdcage, The (1996)" 3 141 "Comedy"
"1097" "Birdemic: Shock and Terror (2010)" 4 89281 "Romance|Thriller"
"1098" "Birdman of Alcatraz (1962)" 4 7062 "Drama"
"1099" "Birdman: Or (The Unexpected Virtue of Ignorance) (2014)" 3 112183 "Comedy|Drama"
"1100" "Birds, The (1963)" 4 1333 "Horror|Thriller"
"1101" "Birdy (1984)" 4 3342 "Drama|War"
"1102" "Birth (2004)" 2 8959 "Drama|Mystery"
"1103" "Birth of a Nation, The (1915)" 2 7065 "Drama|War"
"1104" "Birthday Girl (2001)" 3 5081 "Drama|Romance"
"1105" "Bishop's Wife, The (1947)" 4 4184 "Comedy|Drama|Romance"
"1106" "Bitter Lake (2015)" 5 134796 "Documentary"
"1107" "Bitter Moon (1992)" 4 347 "Drama|Film-Noir|Romance"
"1108" "Bittersweet Life, A (Dalkomhan insaeng) (2005)" 4 38095 "Action|Crime|Drama"
"1109" "Biutiful (2010)" 4 81819 "Drama"
"1110" "Black Beauty (1994)" 3 421 "Adventure|Children|Drama"
"1111" "Black Book (Zwartboek) (2006)" 2 52042 "Drama|Thriller|War"
"1112" "Black Butler: Book of the Atlantic (2017)" 4 193581 "Action|Animation|Comedy|Fantasy"
"1113" "Black Cat, White Cat (Crna macka, beli macor) (1998)" 4 2843 "Comedy|Romance"
"1114" "Black Cauldron, The (1985)" 4 2033 "Adventure|Animation|Children|Fantasy"
"1115" "Black Christmas (1974)" 4 5980 "Horror|Mystery|Thriller"
"1116" "Black Christmas (2006)" 2 50147 "Action|Horror|Thriller"
"1117" "Black Dahlia, The (2006)" 3 48142 "Crime|Drama|Mystery|Thriller"
"1118" "Black Dynamite (2009)" 4 72171 "Action|Comedy"
"1119" "Black Hawk Down (2001)" 4 5010 "Action|Drama|War"
"1120" "Black Hole, The (1979)" 3 2034 "Children|Sci-Fi"
"1121" "Black Knight (2001)" 2 4899 "Adventure|Comedy|Fantasy"
"1122" "Black Mask (Hak hap) (1996)" 2 2625 "Action|Adventure|Crime|Sci-Fi|Thriller"
"1123" "Black Mass (2015)" 2 136018 "Crime|Drama"
"1124" "Black Mirror" 5 176601 "(no genres listed)"
"1125" "Black Mirror: White Christmas (2014)" 5 174053 "Drama|Horror|Mystery|Sci-Fi|Thriller"
"1126" "Black Narcissus (1947)" 4 8338 "Drama"
"1127" "Black Orpheus (Orfeu Negro) (1959)" 4 7088 "Drama|Romance"
"1128" "Black Panther (2017)" 4 122906 "Action|Adventure|Sci-Fi"
"1129" "Black Rain (1989)" 3 4572 "Action|Crime|Drama"
"1130" "Black Robe (1991)" 3 4688 "Adventure|Drama"
"1131" "Black Sabbath (Tre volti della paura, I) (1963)" 4 3832 "Horror"
"1132" "Black Sea (2015)" 4 118706 "Adventure|Mystery|Thriller"
"1133" "Black Sheep (1996)" 3 88 "Comedy"
"1134" "Black Sheep (2006)" 2 55553 "Comedy|Horror"
"1135" "Black Snake Moan (2006)" 4 51091 "Drama"
"1136" "Black Stallion Returns, The (1983)" 2 6169 "Adventure|Children"
"1137" "Black Stallion, The (1979)" 4 6170 "Adventure|Children|Drama"
"1138" "Black Swan (2010)" 4 81591 "Drama|Thriller"
"1139" "Black Tar Heroin: The Dark End of the Street (2000)" 5 3303 "Documentary"
"1140" "Black Widow (1987)" 2 7305 "Crime|Drama|Mystery|Thriller"
"1141" "Blackadder's Christmas Carol (1988)" 3 65135 "Comedy"
"1142" "Blackadder Back & Forth (1999)" 4 65133 "Comedy"
"1143" "Blackbeard's Ghost (1968)" 4 2035 "Children|Comedy"
"1144" "Blackboard Jungle (1955)" 3 8451 "Drama"
"1145" "Blackfish (2013)" 3 104272 "Documentary"
"1146" "Blackhat (2015)" 2 120637 "Action|Crime|Drama|Mystery|Thriller"
"1147" "BlacKkKlansman (2018)" 2 189713 "Comedy|Crime|Drama"
"1148" "Blackrock (1997)" 2 5828 "Drama|Thriller"
"1149" "Blade (1998)" 3 2167 "Action|Horror|Thriller"
"1150" "Blade II (2002)" 3 5254 "Action|Horror|Thriller"
"1151" "Blade Runner (1982)" 4 541 "Action|Sci-Fi|Thriller"
"1152" "Blade Runner 2049 (2017)" 4 176371 "Sci-Fi"
"1153" "Blade: Trinity (2004)" 3 8985 "Action|Fantasy|Horror|Thriller"
"1154" "Blades of Glory (2007)" 3 52245 "Comedy|Romance"
"1155" "Blair Witch (2016)" 4 163937 "Horror|Thriller"
"1156" "Blair Witch Project, The (1999)" 3 2710 "Drama|Horror|Thriller"
"1157" "Blame It on Rio (1984)" 3 2259 "Comedy|Romance"
"1158" "Blame It on the Bellboy (1992)" 2 7191 "Comedy"
"1159" "Blank Check (1994)" 2 2036 "Children|Comedy"
"1160" "Blankman (1994)" 2 5053 "Comedy"
"1161" "Blast from the Past (1999)" 3 2496 "Comedy|Romance"
"1162" "Blaze (1989)" 2 4573 "Comedy|Drama"
"1163" "Blazing Saddles (1974)" 4 3671 "Comedy|Western"
"1164" "Bleeder (1999)" 2 27124 "Drama|Thriller"
"1165" "Blended (2014)" 4 111617 "Comedy"
"1166" "Bless the Child (2000)" 4 3857 "Thriller"
"1167" "Blind Date (1984)" 2 6044 "Horror|Thriller"
"1168" "Blind Date (1987)" 2 3394 "Comedy|Romance"
"1169" "Blind Fury (1989)" 3 4574 "Action|Thriller"
"1170" "Blind Side, The  (2009)" 4 72641 "Drama"
"1171" "Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)" 3 6042 "Documentary"
"1172" "Blind Swordsman: Zatoichi, The (Zatôichi) (2003)" 4 8370 "Action|Comedy|Crime|Drama"
"1173" "Blindness (2008)" 4 63033 "Drama|Mystery|Romance|Thriller"
"1174" "Bling Ring, The (2013)" 2 103137 "Crime|Drama"
"1175" "Blink (1994)" 3 422 "Thriller"
"1176" "BlinkyTM (2011)" 3 89945 "Horror|Sci-Fi"
"1177" "Bliss (1997)" 3 987 "Drama|Romance"
"1178" "Bliss (2012)" 4 176413 "Drama"
"1179" "Blitz (2011)" 3 88515 "Action|Crime|Thriller"
"1180" "Blob, The (1958)" 3 1334 "Horror|Sci-Fi"
"1181" "Blob, The (1988)" 3 4480 "Horror|Sci-Fi"
"1182" "Block Party (a.k.a. Dave Chappelle's Block Party) (2005)" 3 43708 "Comedy|Documentary"
"1183" "Blockers (2018)" 3 185473 "Comedy"
"1184" "Blood and Chocolate (2007)" 2 50796 "Drama|Fantasy|Horror|Romance"
"1185" "Blood and Wine (Blood & Wine) (1996)" 2 1351 "Crime|Drama|Thriller"
"1186" "Blood Beach (1981)" 1 1335 "Horror|Mystery"
"1187" "Blood Creek (a.k.a. Town Creek) (2009)" 3 71341 "Horror"
"1188" "Blood Diamond (2006)" 4 49530 "Action|Adventure|Crime|Drama|Thriller|War"
"1189" "Blood Feast (1963)" 4 3344 "Horror"
"1190" "Blood for Dracula (Andy Warhol's Dracula) (1974)" 3 1329 "Horror"
"1191" "Blood In, Blood Out (1993)" 4 3761 "Action|Crime|Drama|Thriller"
"1192" "Blood of Heroes, The (Salute of the Jugger, The) (1989)" 4 6583 "Action|Sci-Fi"
"1193" "Blood of the Beasts (Sang des betes, Le) (1949)" 4 71453 "Documentary|Drama"
"1194" "Blood Simple (1984)" 4 3683 "Crime|Drama|Film-Noir"
"1195" "Blood Work (2002)" 3 5506 "Crime|Drama|Mystery|Thriller"
"1196" "Blood: The Last Vampire (2000)" 3 27441 "Action|Animation|Horror"
"1197" "Blood: The Last Vampire (2009)" 2 73488 "Action|Horror|Thriller"
"1198" "Bloodmoon (1997)" 2 160341 "Action|Thriller"
"1199" "Bloodsport (1988)" 3 3444 "Action"
"1200" "Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)" 3 667 "Action"
"1201" "Bloodsport III (1996)" 2 136012 "Action|Thriller"
"1202" "Bloodsport: The Dark Kumite (1999)" 0 145951 "Action|Thriller"
"1203" "Bloodsucking Bastards (2015)" 5 141928 "Comedy|Horror"
"1204" "Bloody Sunday (2002)" 4 5632 "Drama"
"1205" "Blow-Out (La grande bouffe) (1973)" 4 3655 "Drama"
"1206" "Blow-Up (Blowup) (1966)" 4 3788 "Drama|Mystery"
"1207" "Blow (2001)" 4 4239 "Crime|Drama"
"1208" "Blow Out (1981)" 4 5712 "Mystery|Thriller"
"1209" "Blown Away (1994)" 3 423 "Action|Thriller"
"1210" "Blue Angel, The (Blaue Engel, Der) (1930)" 4 4970 "Drama"
"1211" "Blue Car (2002)" 4 6334 "Drama"
"1212" "Blue Chips (1994)" 2 424 "Drama"
"1213" "Blue Collar Comedy Tour: The Movie (2003)" 3 6005 "Comedy|Documentary"
"1214" "Blue Crush (2002)" 3 5524 "Adventure|Drama|Romance"
"1215" "Blue Exorcist: The Movie (2012)" 4 148978 "Animation|Fantasy|Horror|Mystery"
"1216" "Blue in the Face (1995)" 3 156 "Comedy|Drama"
"1217" "Blue Is the Warmest Color (La vie d'Adele) (2013)" 3 105355 "Drama|Romance"
"1218" "Blue Jasmine (2013)" 3 103980 "Drama"
"1219" "Blue Juice (1995)" 2 1318 "Comedy|Drama"
"1220" "Blue Lagoon, The (1980)" 2 2950 "Adventure|Drama|Romance"
"1221" "Blue Mountain State: The Rise of Thadland (2015)" 3 146210 "Comedy"
"1222" "Blue Planet II (2017)" 5 179135 "Documentary"
"1223" "Blue Ruin (2013)" 4 111384 "Thriller"
"1224" "Blue Sky (1994)" 4 425 "Drama|Romance"
"1225" "Blue Steel (1990)" 2 5961 "Action|Thriller"
"1226" "Blue Streak (1999)" 3 2860 "Comedy"
"1227" "Blue Thunder (1983)" 3 26464 "Action|Crime|Drama"
"1228" "Blue Valentine (2010)" 3 78039 "Drama|Romance"
"1229" "Blue Velvet (1986)" 4 2076 "Drama|Mystery|Thriller"
"1230" "Blueberry (2004)" 2 27450 "Adventure|Western"
"1231" "Blues Brothers 2000 (1998)" 3 1772 "Action|Comedy|Musical"
"1232" "Blues Brothers, The (1980)" 4 1220 "Action|Comedy|Musical"
"1233" "BMX Bandits (1983)" 3 134515 "Adventure|Crime|Drama"
"1234" "Bo Burnham: Make Happy (2016)" 2 159849 "Comedy"
"1235" "Boat Trip (2003)" 2 6249 "Comedy"
"1236" "Bob & Carol & Ted & Alice (1969)" 4 8571 "Comedy|Drama"
"1237" "Bob le Flambeur (1955)" 3 5333 "Crime|Drama"
"1238" "Bob Roberts (1992)" 3 1171 "Comedy"
"1239" "Bobby (2006)" 4 49280 "Drama"
"1240" "Bobby Jones, Stroke of Genius (2004)" 2 27830 "Drama"
"1241" "Bobik Visiting Barbos (1977)" 5 175431 "Animation|Comedy"
"1242" "Boccaccio '70 (1962)" 4 32917 "Comedy|Fantasy|Romance"
"1243" "Bodies, Rest & Motion (1993)" 3 6510 "Drama|Romance"
"1244" "Body (2015)" 1 161830 "Drama|Horror|Thriller"
"1245" "Body Double (1984)" 2 7616 "Mystery|Thriller"
"1246" "Body Heat (1981)" 4 2917 "Crime|Thriller"
"1247" "Body of Evidence (1993)" 1 5962 "Drama|Thriller"
"1248" "Body of Lies (2008)" 4 62374 "Action|Drama|Thriller"
"1249" "Body Parts (1991)" 1 1336 "Horror|Thriller"
"1250" "Body Shots (1999)" 3 2979 "Drama"
"1251" "Body Snatcher, The (1945)" 4 1337 "Drama|Horror|Thriller"
"1252" "Body Snatchers (1993)" 3 426 "Horror|Sci-Fi|Thriller"
"1253" "Bodyguard, The (1992)" 3 3257 "Drama|Romance|Thriller"
"1254" "Bogus (1996)" 2 885 "Children|Drama|Fantasy"
"1255" "Boiler Room (2000)" 4 3298 "Crime|Drama|Thriller"
"1256" "Boiling Point (1993)" 3 3165 "Action|Drama"
"1257" "Bollywood/Hollywood (2002)" 2 6696 "Comedy|Drama|Musical|Romance"
"1258" "Bolt (2008)" 3 63859 "Action|Adventure|Animation|Children|Comedy"
"1259" "Bone Collector, The (1999)" 3 3005 "Thriller"
"1260" "Bone Man, The (Der Knochenmann) (2009)" 4 76143 "Crime|Thriller"
"1261" "Bone Tomahawk (2015)" 4 144976 "Horror|Western"
"1262" "Bones (2001)" 2 4852 "Horror"
"1263" "Bonfire of the Vanities (1990)" 2 3130 "Comedy|Crime|Drama"
"1264" "Boniface's Holiday (1965)" 2 176621 "Animation|Children|Comedy|Romance"
"1265" "Bonnie and Clyde (1967)" 4 1084 "Crime|Drama"
"1266" "Boogeyman (2005)" 2 31431 "Drama|Horror|Mystery|Thriller"
"1267" "Boogeyman, The (1980)" 3 4827 "Horror"
"1268" "Boogie Nights (1997)" 4 1673 "Drama"
"1269" "Book of Eli, The (2010)" 3 73321 "Action|Adventure|Drama"
"1270" "Book of Love (1990)" 2 8402 "Comedy|Romance"
"1271" "Book of Shadows: Blair Witch 2 (2000)" 1 3973 "Crime|Horror|Mystery|Thriller"
"1272" "Book Thief, The (2013)" 3 106441 "Children|Drama|War"
"1273" "Boomerang (1992)" 3 122 "Comedy|Romance"
"1274" "Boondock Saints II: All Saints Day, The (2009)" 3 72167 "Action|Crime|Drama|Thriller"
"1275" "Boondock Saints, The (2000)" 4 3275 "Action|Crime|Drama|Thriller"
"1276" "Boot, Das (Boat, The) (1981)" 4 1233 "Action|Drama|War"
"1277" "Bootleggers (1961)" 4 133716 "Comedy|Crime"
"1278" "Booty Call (1997)" 3 1468 "Comedy|Romance"
"1279" "Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)" 3 48385 "Comedy"
"1280" "Born Free (1966)" 4 6232 "Adventure|Children|Drama"
"1281" "Born in East L.A. (1987)" 2 4089 "Comedy"
"1282" "Born into Brothels (2004)" 4 27878 "Documentary"
"1283" "Born on the Fourth of July (1989)" 4 4008 "Drama|War"
"1284" "Born to Be Wild (1995)" 0 6557 "Adventure|Children|Comedy|Drama"
"1285" "Born to Kill (1947)" 4 47566 "Crime|Drama|Film-Noir"
"1286" "Born Yesterday (1950)" 4 3341 "Comedy"
"1287" "Borrowers, The (1997)" 3 1848 "Adventure|Children|Comedy|Fantasy"
"1288" "Boss of It All, The (Direktoren for det hele) (2006)" 4 50842 "Comedy|Drama"
"1289" "Bossa Nova (2000)" 5 3567 "Comedy|Drama|Romance"
"1290" "Bottle Rocket (1996)" 4 101 "Adventure|Comedy|Crime|Romance"
"1291" "Boudu Saved From Drowning (Boudu sauvé des eaux) (1932)" 0 25782 "Comedy"
"1292" "Bounce (2000)" 2 3987 "Drama|Romance"
"1293" "Bound (1996)" 4 866 "Crime|Drama|Romance|Thriller"
"1294" "Boundaries (2018)" 2 189043 "Comedy|Drama"
"1295" "Bounty Hunter, The (2010)" 3 75805 "Action|Comedy|Romance"
"1296" "Bounty, The (1984)" 3 4000 "Adventure|Drama"
"1297" "Bourne Identity, The (1988)" 3 26614 "Action|Adventure|Drama|Mystery|Thriller"
"1298" "Bourne Identity, The (2002)" 4 5418 "Action|Mystery|Thriller"
"1299" "Bourne Legacy, The (2012)" 3 91535 "Action|Adventure|Drama|Thriller|IMAX"
"1300" "Bourne Supremacy, The (2004)" 4 8665 "Action|Crime|Thriller"
"1301" "Bourne Ultimatum, The (2007)" 4 54286 "Action|Crime|Thriller"
"1302" "Bow, The (Hwal) (2005)" 4 48001 "Drama|Romance"
"1303" "Bowfinger (1999)" 3 2770 "Comedy"
"1304" "Bowling for Columbine (2002)" 4 5669 "Documentary"
"1305" "Boxcar Bertha (1972)" 2 5275 "Drama"
"1306" "Boxer, The (1997)" 4 26965 "Drama|Thriller"
"1307" "Boxing Helena (1993)" 3 427 "Drama|Mystery|Romance|Thriller"
"1308" "Boy (2010)" 4 86000 "Comedy|Drama"
"1309" "Boy A (2007)" 4 59995 "Crime|Drama"
"1310" "Boy and His Dog, A (1975)" 4 7236 "Sci-Fi"
"1311" "Boy Eats Girl (2005)" 5 69211 "Comedy|Horror"
"1312" "Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)" 3 64034 "Drama|War"
"1313" "Boy Meets Girl (1984)" 3 26498 "Drama"
"1314" "Boy Meets Girl (2015)" 4 128594 "Comedy|Drama|Romance"
"1315" "Boy Who Could Fly, The (1986)" 2 2453 "Drama|Fantasy"
"1316" "Boyhood (2014)" 4 112290 "Drama"
"1317" "Boys (1996)" 2 703 "Drama"
"1318" "Boys and Girls (2000)" 2 3743 "Comedy|Romance"
"1319" "Boys Don't Cry (1999)" 4 2908 "Drama"
"1320" "Boys from Brazil, The (1978)" 4 3204 "Action|Mystery|Thriller"
"1321" "Boys Life (1995)" 3 388 "Drama"
"1322" "Boys of Baraka, The (2005)" 4 42602 "Documentary"
"1323" "Boys of St. Vincent, The (1992)" 4 121 "Drama"
"1324" "Boys on the Side (1995)" 3 218 "Comedy|Drama"
"1325" "Boys Town (1938)" 4 31260 "Drama"
"1326" "Boys, The (1998)" 2 2695 "Drama"
"1327" "Boyz N the Hood (1991)" 4 6796 "Crime|Drama"
"1328" "Braddock: Missing in Action III (1988)" 1 3768 "Action|War"
"1329" "Brady Bunch Movie, The (1995)" 3 585 "Comedy"
"1330" "Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)" 2 110541 "Action|Comedy"
"1331" "Brain That Wouldn't Die, The (1962)" 2 3833 "Horror|Sci-Fi"
"1332" "Brainstorm (1983)" 4 5054 "Sci-Fi|Thriller"
"1333" "Brainstorm (2001)" 2 44719 "Drama"
"1334" "Brake (2012)" 2 96114 "Crime|Thriller"
"1335" "Branded to Kill (Koroshi no rakuin) (1967)" 5 26169 "Action|Crime|Drama"
"1336" "Brandon Teena Story, The (1998)" 2 3281 "Documentary"
